Id,SalePrice
1461,117281.64161604404
1462,155750.19871638255
1463,191467.44924534182
1464,200013.66962535313
1465,201514.32668881034
1466,174967.02177115422
1467,185044.74329957174
1468,167713.94369500928
1469,196998.27370166598
1470,120223.03099191195
1471,201265.8471986152
1472,94577.29997745786
1473,92514.92046522076
1474,145440.50197040188
1475,109216.75825932488
1476,362876.9622089778
1477,265124.5734727628
1478,290937.15324725595
1479,286688.1367967036
1480,447579.9274563063
1481,331684.56997174746
1482,226626.33797539445
1483,175859.20679833743
1484,159239.66687572785
1485,187930.88535867786
1486,194924.1075841205
1487,314519.5945487662
1488,238625.61257085422
1489,199222.50404437157
1490,228989.49742389063
1491,190364.28002005917
1492,88413.5870813491
1493,188727.01540855737
1494,300787.2723302065
1495,297364.65262650297
1496,232943.58197317383
1497,187866.41770490084
1498,176582.521491255
1499,163420.10175168465
1500,156914.54878863585
1501,177962.89506764535
1502,151304.921961921
1503,286178.23486871825
1504,239866.60904708243
1505,226377.75787114675
1506,195845.35954712762
1507,245694.17916753117
1508,212972.186178675
1509,163750.17705157484
1510,144405.65179691845
1511,162246.1051254157
1512,169083.73763595475
1513,140925.60818340932
1514,171463.90547240144
1515,196465.5430683625
1516,156951.15683683337
1517,187196.14341164473
1518,139775.16453902426
1519,209953.26606923845
1520,126608.88097691943
1521,131154.6098690341
1522,178017.61480312617
1523,110887.60087241366
1524,125467.41622461818
1525,120531.28386131418
1526,110998.14432967476
1527,103021.3672612654
1528,148613.9666211306
1529,147882.85794978778
1530,185742.33741793924
1531,101708.02938880325
1532,101683.87348908799
1533,147400.47693764797
1534,125285.18617180042
1535,149422.957204322
1536,107345.64615887978
1537,57067.673702391025
1538,147266.03859859408
1539,193310.48804326664
1540,97029.11113119111
1541,133105.2430640139
1542,137389.58331697888
1543,191124.0355929298
1544,81428.6584787671
1545,123552.76709121058
1546,130627.33150683707
1547,122007.09058808359
1548,142192.21239916183
1549,120059.07281446739
1550,139283.27365543702
1551,112395.32112406188
1552,124722.31878191796
1553,139728.60083412056
1554,120006.77234720181
1555,160983.71429210782
1556,81503.44933774478
1557,111193.24756290564
1558,93272.5245047153
1559,75353.81576614238
1560,142693.3129591952
1561,128986.9647386933
1562,126184.9241515256
1563,118866.15301122528
1564,162623.62755633326
1565,150295.19034106177
1566,250372.03752418168
1567,71139.86020010345
1568,227889.29704805723
1569,134335.80396070445
1570,136124.77421229077
1571,115982.81059246305
1572,146075.10936392943
1573,243613.7738554515
1574,121415.17663676928
1575,222826.8470985783
1576,259208.29815582698
1577,179697.70525874035
1578,152111.29221599246
1579,151959.73540548643
1580,197779.9506390304
1581,164138.61149828212
1582,122078.46271562047
1583,286842.8489057292
1584,210722.0714190283
1585,132927.51686774576
1586,62363.38232754178
1587,96541.2783282452
1588,155900.29604040802
1589,94276.22495967575
1590,132961.24387580526
1591,91845.17966051972
1592,111516.06958144862
1593,122216.06266790323
1594,148442.62185698064
1595,105569.03953801695
1596,230324.97326883036
1597,196544.14144545922
1598,244426.16303262056
1599,165725.34900625152
1600,151317.4630956825
1601,64689.70200833056
1602,106885.73091500909
1603,68991.39017127213
1604,265100.5427005908
1605,233613.67707985287
1606,168070.63453013808
1607,195482.88326146285
1608,212009.07515609675
1609,185436.37240368262
1610,156068.43057158386
1611,135222.4579916192
1612,157905.83137243928
1613,166377.9687336876
1614,116275.48045804744
1615,89633.07556470839
1616,75797.2339175033
1617,93742.47996401237
1618,123391.95268109003
1619,137017.35563669898
1620,166687.58707445682
1621,142761.80137363405
1622,133946.91680936227
1623,254974.10660418225
1624,201830.05013795872
1625,116516.39086006077
1626,172655.08957889618
1627,193299.25398687946
1628,286436.3972240189
1629,187975.1354202335
1630,361355.9408557128
1631,240100.93342559767
1632,257246.65497870315
1633,173551.01775999638
1634,189576.59774339444
1635,178198.76812574288
1636,150810.38903037098
1637,193720.806334594
1638,185835.00541033834
1639,197624.77474799813
1640,259817.49739613937
1641,189828.14575768044
1642,234235.1174707879
1643,226721.96250711437
1644,239784.75104190546
1645,212210.59111834248
1646,158866.68874276945
1647,162284.94170172603
1648,131674.500235419
1649,135719.51964603626
1650,111689.01829352198
1651,122908.23415981638
1652,95701.16322625741
1653,102739.29703870711
1654,146649.3348987549
1655,139682.4775840937
1656,139496.25677463165
1657,149414.7724572564
1658,144705.47065494678
1659,121423.17233988697
1660,161666.56783696686
1661,440459.98897311726
1662,403089.7604904624
1663,356996.3850342299
1664,608295.5465231588
1665,300944.32053315535
1666,332180.8921359244
1667,365007.69050251
1668,322502.49897328357
1669,304727.2589296466
1670,328407.41978801246
1671,262229.51544806
1672,400862.69254109514
1673,306265.93085339444
1674,258825.71657371725
1675,205971.24870046775
1676,200509.37171809628
1677,235538.24317503808
1678,435447.86780538317
1679,370729.48504311446
1680,325651.03940572223
1681,244750.8661219041
1682,314223.52484887565
1683,197908.69519267415
1684,167285.00340639235
1685,168535.46800124267
1686,169198.9047869358
1687,165261.79483311716
1688,189492.4412404162
1689,187793.45147239335
1690,195579.39128764693
1691,180267.55908712425
1692,253015.73055919397
1693,160930.40287366178
1694,187583.23394718193
1695,160764.90707938382
1696,275060.05843027565
1697,168746.40507105523
1698,351043.16601060587
1699,323107.1950266728
1700,252510.5923309765
1701,278271.94904285285
1702,249199.91336576946
1703,247584.7582484323
1704,279617.62700738566
1705,228756.27943602795
1706,416537.97325528023
1707,212692.47439249462
1708,199941.54398756303
1709,264777.8958383204
1710,225783.96867720096
1711,271725.10117325763
1712,266378.6941544229
1713,272068.1642651654
1714,228787.5511826564
1715,208771.10347778242
1716,180736.6529318981
1717,169035.47631272837
1718,140524.94128137574
1719,212177.45864140967
1720,243157.3302201526
1721,158060.53043508207
1722,128517.2290684742
1723,155276.32764619138
1724,209822.7900402338
1725,236170.01252209797
1726,187787.51061324665
1727,161547.83810907335
1728,176014.6656092921
1729,173342.40064084466
1730,181317.62482194917
1731,126718.31749065137
1732,118902.05957737622
1733,114558.97950937963
1734,121165.02413527023
1735,120975.08601402288
1736,108393.3335154388
1737,304815.6529435771
1738,270397.3895057806
1739,248789.9795472442
1740,231287.8123987993
1741,198151.38130513616
1742,178996.87514862564
1743,185538.11775918328
1744,306932.0623616244
1745,206826.93851376604
1746,177184.80863350304
1747,223040.70370920282
1748,214089.37119938765
1749,145519.10089238264
1750,123818.62030961776
1751,246750.73145779036
1752,121181.46520057082
1753,154328.98760076528
1754,189784.02526231957
1755,173779.17831153286
1756,129413.32817157495
1757,114750.97354814512
1758,146111.07790024026
1759,162889.90738355875
1760,160185.33008019126
1761,146666.11916866255
1762,177120.33141614063
1763,181751.96642636025
1764,114715.48762462134
1765,176209.5706925132
1766,183662.96028195214
1767,230031.4263949267
1768,142269.70210685657
1769,178457.93880694345
1770,151331.69068633654
1771,126875.35718631302
