Id,SalePrice
1461,117039.4025196275
1462,155058.57755947104
1463,191035.10395561354
1464,201344.54506459433
1465,195115.12019701535
1466,172971.84357225726
1467,181155.86956493778
1468,164542.1538177103
1469,193929.899114248
1470,118570.50958552748
1471,182841.37431105063
1472,93620.85322210613
1473,93260.37267698647
1474,143003.36763848807
1475,107622.73739710226
1476,369411.53978818044
1477,256426.93280889667
1478,299902.6030150899
1479,303446.0964014112
1480,472447.50558667746
1481,330420.57926719513
1482,216818.3258562326
1483,182609.46081498393
1484,159658.11887956783
1485,185858.92082432314
1486,192792.14082123945
1487,328849.52897356485
1488,229901.49205383964
1489,197714.09648068092
1490,240691.2331096943
1491,195412.83070556866
1492,92292.94843688274
1493,198938.90837412357
1494,296798.9114677624
1495,288514.72053620673
1496,240989.51736202894
1497,184753.05199086244
1498,178893.2644709922
1499,162810.95424197687
1500,156628.91391821604
1501,180559.11661695753
1502,144361.72510664712
1503,285888.2287093841
1504,241477.4610426588
1505,226670.33279405575
1506,194091.94716306913
1507,248737.36034891833
1508,209181.81861355947
1509,161566.16867742434
1510,144675.54573827347
1511,163153.9671095916
1512,170680.65535141324
1513,140187.51746847728
1514,164885.25777011504
1515,199944.12630145674
1516,156860.6290623824
1517,179979.11112923708
1518,131673.25462435288
1519,205721.56202641924
1520,128416.3526495654
1521,136315.2142984174
1522,172980.01108483254
1523,113875.98614890843
1524,132580.46635629016
1525,121554.92138703482
1526,113103.69668218066
1527,107016.40550950723
1528,143954.42185119787
1529,151611.10779766832
1530,186062.93566886915
1531,106180.3062574447
1532,97069.22006347658
1533,151836.35743120516
1534,131317.2376491242
1535,156420.41954021194
1536,109500.61690812864
1537,59051.00883001491
1538,149011.7195074957
1539,195331.51588104168
1540,88425.52025891955
1541,140121.5934196625
1542,140098.27563646407
1543,189687.8805762815
1544,84783.54240147588
1545,123501.65620295756
1546,134645.44925332794
1547,128527.22577890463
1548,139376.09591914844
1549,118497.9216024438
1550,142610.56796994145
1551,113707.24408720616
1552,133315.22246367842
1553,137530.46330837478
1554,122360.75734377517
1555,163318.14065464467
1556,78061.49044795806
1557,113294.13991964511
1558,102783.65217926096
1559,77908.51656211178
1560,129313.3622944372
1561,123952.60750372142
1562,130775.9021983534
1563,122585.0874929218
1564,162915.69759557775
1565,150631.51056147987
1566,247995.04363709944
1567,77861.44173084207
1568,238445.72844349087
1569,144489.41511631486
1570,132318.95058986155
1571,119711.282351863
1572,146719.0588728269
1573,240609.5062366936
1574,118490.41392988163
1575,229831.95596386306
1576,257897.79770988054
1577,179741.5712318882
1578,148811.69992561586
1579,153327.17932735966
1580,201034.01870585562
1581,163053.23696532726
1582,123628.74127239225
1583,290121.3845052834
1584,215814.35084586983
1585,135029.5958543643
1586,68821.31843908362
1587,108345.24000657197
1588,158198.04135873713
1589,100960.27753241821
1590,130467.2567462776
1591,95083.90732585477
1592,124018.41375414668
1593,119846.90603264433
1594,146763.41934088673
1595,108412.27068001489
1596,226423.2373281883
1597,196384.96808608525
1598,233184.71744688577
1599,164184.9873950183
1600,152160.31182455577
1601,60431.743855094624
1602,106963.61614794082
1603,70044.02402985869
1604,276560.7019862764
1605,234017.79200774728
1606,166336.7737510138
1607,186412.7896934863
1608,214610.792781454
1609,184817.51878208798
1610,153691.03330714806
1611,136714.61823691253
1612,169820.52588746278
1613,167160.4445141981
1614,120414.18549661484
1615,91233.45972409798
1616,77748.90972214538
1617,92660.46654267494
1618,130391.79623510099
1619,136974.96641255933
1620,146965.72556797462
1621,137320.03896295707
1622,138163.00272773573
1623,253708.0964127078
1624,208178.3064958533
1625,117652.65532271122
1626,169502.60883605524
1627,198116.6213747196
1628,284334.6862093008
1629,177174.90713017024
1630,369490.80160739855
1631,240284.67694371069
1632,258390.68712288392
1633,168728.5321696987
1634,187389.01190625265
1635,175110.48926987883
1636,150198.24806727123
1637,199275.3487698886
1638,186152.80853589173
1639,187765.94388371962
1640,246507.70269103188
1641,180446.2952228483
1642,250807.09202231374
1643,234885.27360046585
1644,239719.91378758108
1645,206922.0652745731
1646,159302.7174567531
1647,160347.69524092553
1648,129703.80200566046
1649,138505.44204981613
1650,113507.0578763692
1651,120414.93548231912
1652,96484.25803889093
1653,100775.75047210079
1654,142662.71499461262
1655,133456.83907524173
1656,141061.035967778
1657,150248.39484749088
1658,145027.42788032937
1659,119658.60753007473
1660,156651.0879322216
1661,449881.7674371239
1662,408154.9601244717
1663,370150.99890757573
1664,629176.9346980342
1665,304592.76141516643
1666,311770.64787649654
1667,385756.1332534327
1668,335464.33026465477
1669,307194.2877291133
1670,344243.89916003495
1671,264409.3787095193
1672,426459.0748869287
1673,294195.0834414947
1674,240490.9493612344
1675,201593.02740991442
1676,196775.64713790745
1677,226512.45528035535
1678,462563.3854962637
1679,396975.6750914849
1680,330408.4909562586
1681,248992.0158921961
1682,323333.9550352131
1683,189254.53703323682
1684,166935.96343121948
1685,171201.01773547547
1686,166057.25803431412
1687,163814.4891757061
1688,186461.91113109063
1689,189316.91521392338
1690,196553.85497902252
1691,182264.55770713146
1692,261578.11060688278
1693,160844.55535664142
1694,189304.04917514484
1695,160189.35703096256
1696,289391.4439247252
1697,167232.64782618452
1698,348036.75416293024
1699,312193.9665554365
1700,251038.67301803344
1701,272140.4255662948
1702,244694.24761391478
1703,239251.45581938294
1704,273783.3177551624
1705,232938.45036396134
1706,422841.8118886163
1707,217476.71944994025
1708,203332.33465268335
1709,261270.76828855407
