Id,SalePrice
1461,111394.27621012101
1462,160885.97601051876
1463,189244.77084673222
1464,203188.68081609844
1465,209823.15080228596
1466,172130.42824366945
1467,182378.84701181142
1468,165071.1244894566
1469,207368.2548864403
1470,114581.90218521256
1471,185799.67560696538
1472,98648.39580365414
1473,95209.339380744
1474,150525.3055843908
1475,109966.74160211686
1476,350092.87094385363
1477,268416.7952304553
1478,280834.7905070053
1479,288274.65154036024
1480,451984.49119829957
1481,346342.9341378753
1482,231984.4491891478
1483,180105.84588842452
1484,160030.59742928197
1485,191651.195153796
1486,197930.946689897
1487,311037.3669974631
1488,237013.1843172136
1489,201453.99993134345
1490,224999.0467387336
1491,189607.35653694303
1492,84768.10227745985
1493,181239.5314788461
1494,291297.11860577343
1495,292337.6385160495
1496,219599.04039443898
1497,184507.8478166792
1498,164703.19653448238
1499,164907.6619354768
1500,160876.02266763704
1501,173376.8385659386
1502,151630.0722984807
1503,296424.7591073008
1504,246079.7419956452
1505,231282.66437468035
1506,198639.5428891302
1507,241057.29951018907
1508,212078.46825924606
1509,163598.82134198994
1510,146453.82989650386
1511,147699.7953460999
1512,170541.66920352506
1513,140065.32406911842
1514,159259.1365855836
1515,198060.1487228004
1516,160602.91395096935
1517,191822.05332332433
1518,138820.47947262294
1519,211227.73071480493
1520,124006.77534547291
1521,130264.89352332696
1522,176627.3471803366
1523,108371.5014240384
1524,127679.80057607987
1525,120487.00922085061
1526,111240.41801968054
1527,101625.90321563545
1528,151170.68828716164
1529,146970.72569012208
1530,186510.93401759138
1531,102209.32917302071
1532,99916.3946143634
1533,142818.0647117801
1534,125813.063651568
1535,156716.09110579325
1536,112940.41761415267
1537,56813.87398593599
1538,152971.2111368535
1539,195906.61627037489
1540,93267.39337548484
1541,133153.63535044235
1542,129101.79339609927
1543,182817.4731675696
1544,82034.42118538644
1545,114348.34794876838
1546,122883.20481242334
1547,119820.46547275364
1548,135259.85904224325
1549,114833.86351235441
1550,131202.515946284
1551,113545.08361176233
1552,125643.163726865
1553,137190.44481297067
1554,120145.24023991311
1555,163934.24608521606
1556,85219.72453666847
1557,103787.68460551288
1558,99836.71529218217
1559,76684.83338430963
1560,133948.74630251835
1561,128687.85558465433
1562,125720.9054143569
1563,116530.64949026851
1564,160306.0493015951
1565,143732.06127716516
1566,248815.69474697378
1567,72760.11959390239
1568,224514.10817832538
1569,130950.00437938905
1570,141915.3804700231
1571,126048.40956555541
1572,148821.79047901402
1573,239251.19949490507
1574,119911.19745641494
1575,217723.33017958511
1576,236852.99936674206
1577,180593.11275926002
1578,153610.45532476297
1579,145446.2504271858
1580,199481.416216843
1581,159384.13650408923
1582,122553.88125225464
1583,284192.455722781
1584,213368.518287809
1585,132162.95731376152
1586,61484.871072035814
1587,96349.61777278542
1588,155564.96842272603
1589,96395.00488651884
1590,141175.76209227135
1591,90086.49392459547
1592,120365.1026220347
1593,124993.59987450519
1594,133099.20004608776
1595,105755.68879010904
1596,232126.32683640879
1597,207732.62816895513
1598,239775.7173896887
1599,169610.7385643294
1600,157819.7190992377
1601,63489.83792040916
1602,111161.06050815342
1603,72355.0932125697
1604,259757.98251874698
1605,245761.43122489206
1606,181754.2089119996
1607,188857.8492234234
1608,215780.42045310125
1609,186112.6515700365
1610,151207.0506811916
1611,142217.14769370056
1612,163636.14984882553
1613,169366.81144355604
1614,127356.48334759568
1615,96491.44079516311
1616,77455.09090134865
1617,98744.28638985661
1618,123010.82266380024
1619,140321.83258390918
1620,162991.54286090494
1621,144629.92230466305
1622,143718.68939561097
1623,271969.81054209697
1624,210585.39348990502
1625,116313.86946032058
1626,174680.24169994533
1627,192847.95316389794
1628,294898.02475077874
1629,188557.67373473977
1630,351394.7074629245
1631,246908.22799789606
1632,268390.91320628225
1633,180290.20190374597
1634,190479.74557229536
1635,176415.92317041632
1636,152682.5649994109
1637,194242.48746970596
1638,178758.8907791253
1639,206666.16299912983
1640,267001.5069213452
1641,187488.30059243288
1642,230730.73526907264
1643,216634.1780509851
1644,240764.30900377576
1645,191965.57910690922
1646,157128.53251294192
1647,165151.17130226747
1648,126507.08645522753
1649,135520.00927262544
1650,112347.71761210533
1651,125956.39109370795
1652,98017.71355786172
1653,101411.72883066119
1654,146823.00299197296
1655,137522.3950170961
1656,141941.59247654016
1657,148974.86436024364
1658,143416.8185029926
1659,119974.18815619963
1660,159573.32750468218
1661,403060.264566757
1662,393158.4158894754
1663,352366.18909618503
1664,576571.897309247
1665,291835.87337589584
1666,339096.00822780776
1667,352449.866154486
1668,318277.3903584574
1669,296533.9822537395
1670,325621.6918252221
1671,273688.93007149856
1672,391682.19332847506
1673,304111.7262717552
1674,258029.860902089
1675,213726.56717107023
1676,209654.3453174601
1677,240861.53844839413
1678,431369.95057925547
1679,372481.62118479016
1680,324121.66019472055
1681,239639.37304944685
1682,324702.21562845685
1683,201328.9737787638
1684,172451.0064520873
1685,169049.48327428926
1686,168913.73010211883
1687,168657.87056071713
1688,192103.24816957707
1689,190533.23736853525
1690,196193.6235205743
1691,184766.82186986948
1692,257226.54172190974
1693,165425.7557180723
1694,184586.13673888636
1695,165200.20002535294
1696,265054.43637664575
1697,173380.8170399375
1698,350754.5809735709
1699,296678.2219076456
1700,255458.217337468
1701,279198.5356206636
1702,238202.32213927948
1703,236658.73874730908
1704,280598.6902788064
1705,240518.6227564889
1706,390719.0593485299
1707,215811.29691943963
1708,201278.6159966748
1709,263523.37162284146
1710,228521.13145883323
1711,265007.4553357304
1712,269116.342926202
1713,262587.38885257865
1714,223493.7308578616
1715,210165.2950386954
1716,183948.4317126514
1717,176053.41205312213
1718,138747.07500949132
1719,213941.16646018013
1720,243371.4403561864
1721,164288.35155160306
1722,128580.82075745444
1723,159182.21993171368
1724,206182.74666359613
1725,232537.18810582007
1726,179523.9512924755
1727,157921.4112951672
1728,172450.6542700598
1729,167521.35212986742
1730,177388.0016517027
1731,121608.57753160794
1732,119986.68950514728
1733,110986.11771937922
1734,115024.28105549258
1735,123586.27342884114
1736,108956.7947840687
1737,307481.16926856764
1738,271373.94542304066
1739,245398.40531136672
1740,225847.5583355544
1741,192147.7364863538
1742,173686.33924971102
1743,182102.5434790447
1744,301287.94864057633
1745,217384.6299946999
1746,179478.21975723756
1747,210590.26835686562
1748,218074.71749839696
1749,147805.89094862092
1750,125143.86979648795
1751,251486.23387418085
1752,117707.9060072745
1753,149532.5824547778
1754,191251.63121606153
1755,174034.25299808165
1756,130258.67155463096
1757,116810.06368053667
1758,140643.13226710193
1759,160328.83275726528
1760,161090.688946582
1761,146458.97685372445
1762,175968.39750014155
1763,194102.93024310455
1764,113452.57597633332
1765,172954.2679770719
1766,182076.5606511299
1767,225979.96122906246
1768,141696.97339381895
1769,181420.33929646798
1770,153703.55585907292
1771,128620.31713976547
1772,136289.13516483505
1773,120287.68848982945
1774,156835.37121032696
1775,136256.01978960636
1776,121201.01397699889
1777,104570.29229836317
1778,140438.68706528994
1779,109798.29057197638
1780,176256.60530619608
1781,131557.81699267295
1782,83594.23820820202
1783,141605.84535484883
1784,97870.16975406856
1785,116099.53330370926
1786,131341.88680436346
1787,169374.68179647473
1788,56788.64688146415
1789,95536.04056476046
1790,78390.08299701405
1791,185504.1529830116
1792,165761.72065207694
1793,128859.43139082918
1794,159947.89281693942
1795,138508.58596569576
1796,122901.12500262597
1797,107880.96505484651
1798,120450.91498104228
1799,108124.07038900722
1800,123812.85751243605
1801,133632.87702331244
1802,136201.71940697925
1803,146673.05512823965
1804,140798.26774415284
1805,136882.18957111912
1806,135385.06268167094
1807,138387.07635498967
1808,119707.6461602833
1809,117534.11862714429
1810,134500.27398477242
1811,94013.83945938792
1812,92917.29905271097
1813,125223.03781012105
1814,89903.25641656776
1815,50845.39045495732
1816,104058.62791778856
1817,99457.82038957304
1818,142140.16323636682
1819,117554.82246251854
1820,63058.31514475294
1821,106385.83669229413
1822,147344.22571443307
1823,47637.581751264865
1824,125694.96001170036
1825,123445.08426597435
1826,98358.84795423064
1827,96166.79403094047
1828,136533.88053811467
1829,115938.1330782147
1830,145301.6753698189
1831,145664.90921525864
1832,75584.3870956764
1833,139191.68142834818
1834,114992.92637290769
1835,121874.48722704504
1836,128211.31041646011
1837,78772.31877909893
1838,129752.22450893038
1839,96353.78771108596
1840,141296.26975832047
1841,156905.1505202417
1842,89984.89393223904
1843,128349.75956451398
1844,139434.38511979117
1845,140804.66193677482
1846,150877.70840393472
1847,160882.7794958739
1848,46593.104602008105
1849,112301.28924017535
1850,118638.86768996707
1851,159636.9120661115
1852,134687.0268665809
1853,126073.24184759152
1854,167548.54292369806
1855,140633.41319581683
1856,219548.38662938282
1857,141179.53556880375
1858,143343.2181184982
1859,121450.53625157742
1860,140227.15698199903
1861,120570.65829927797
1862,314206.53922927333
1863,289922.0240217049
1864,290034.2379849513
1865,318640.6536510527
1866,306220.85989323974
1867,216739.20172000045
1868,279245.87542651605
1869,198268.2119600375
1870,215660.9864967573
1871,250785.4013966877
1872,168946.25726613446
1873,239912.6234461501
1874,151597.597181399
1875,207678.52201329664
1876,201422.1905185823
1877,210457.27303910424
1878,192903.42052063267
1879,124894.6705475675
1880,132135.6891547747
1881,232038.91028678376
1882,244902.31522429
1883,184700.9605058276
1884,200010.04831193312
1885,246319.93544855368
1886,280433.3369455426
1887,208221.4026860848
1888,252981.37746789248
1889,170240.54246624946
1890,120227.93527757892
1891,141096.31154704874
1892,98674.64834682753
1893,127985.63583102434
1894,137994.9527416772
1895,133158.83189810134
1896,132162.22225578394
1897,108492.14482756672
1898,116209.96055406598
1899,169387.9388699404
