Id,SalePrice
1461,111545.56955053797
1462,161042.96769010695
1463,190969.33181736773
1464,203177.66194377872
1465,205905.30642275815
1466,171641.55428482834
1467,182106.37076578574
1468,164688.60250842708
1469,204836.01173352794
1470,115741.63567584913
1471,185905.2995944531
1472,97387.80030093236
1473,95189.47480631803
1474,149869.38378958893
1475,110030.83545431252
1476,351284.4972791194
1477,269381.29101807886
1478,277041.6273592202
1479,286352.8392329528
1480,447779.2546055285
1481,339889.37281098514
1482,230100.47799694675
1483,180493.9188897462
1484,158718.63500427586
1485,193451.2114262402
1486,197805.44872405863
1487,312584.17497565754
1488,238181.23062985783
1489,201885.79680537948
1490,228077.37969670384
1491,189105.50001384673
1492,84645.08214877265
1493,183334.41410612306
1494,298455.1440456539
1495,293871.50895892375
1496,221774.27867334225
1497,184699.29877567018
1498,163704.1842131526
1499,165019.3820993991
1500,160638.58143829048
1501,173192.73099427315
1502,150816.46130988785
1503,297426.030441759
1504,244442.03416508442
1505,230479.90627827458
1506,196096.4348578192
1507,243298.25715660636
1508,210346.8755039305
1509,162354.83115680935
1510,145285.82891143503
1511,148727.94356135663
1512,169769.89582447935
1513,139639.72012651383
1514,160096.09686270147
1515,197881.64653851587
1516,158512.3624176584
1517,191372.48545288504
1518,139608.52535757728
1519,212154.78901732224
1520,125387.26858609826
1521,131370.81210098078
1522,175638.39528134858
1523,108827.17519762604
1524,126328.69217379918
1525,120572.70271519244
1526,110329.34620460591
1527,101464.21948188549
1528,151843.00481710283
1529,148731.67430664517
1530,185713.96997527973
1531,100609.07541595119
1532,99422.45274342492
1533,146757.074752535
1534,126383.1161923638
1535,157850.06874433157
1536,111168.64873902037
1537,56806.437029823705
1538,152286.97828160386
1539,195813.7872592756
1540,93981.90670715175
1541,131853.58189959175
1542,130118.65135917197
1543,182020.82636225672
1544,80487.55727116847
1545,114418.36609523022
1546,121896.6022793381
1547,119757.3405141572
1548,133816.6818038325
1549,114448.73588804922
1550,130536.15177868548
1551,114124.12950136272
1552,125983.7139209999
1553,137515.7444497545
1554,120306.0250382537
1555,163111.45400599833
1556,85047.10070957504
1557,104712.80668352143
1558,99859.74163135508
1559,75935.0791724326
1560,134546.54781335057
1561,126957.34578997691
1562,127470.96421757393
1563,117458.86263087852
1564,162266.11870407008
1565,147506.91895143522
1566,248066.86462500584
1567,72509.7984477852
1568,225660.7750067818
1569,134085.29560007667
1570,144058.25021544046
1571,124996.53733752454
1572,149403.21280654953
1573,241520.9203154915
1574,120204.10763906181
1575,219777.11426623372
1576,239128.46942033598
1577,179094.4114743656
1578,153442.16685879626
1579,146464.58535332218
1580,197369.15352413247
1581,162021.2499586941
1582,121556.76628117307
1583,285902.2405915779
1584,213627.0245018408
1585,132490.30900233888
1586,61488.211951091915
1587,96123.82712015384
1588,155942.72084440544
1589,96692.940020313
1590,140263.19007587025
1591,90519.25529102117
1592,118564.36209602031
1593,122635.18203523153
1594,132849.85715445795
1595,105995.12295549238
1596,230887.26548755562
1597,205663.88549697894
1598,241815.3316091191
1599,169170.88482324808
1600,155377.71657801015
1601,64363.02667452924
1602,110500.50399655353
1603,72118.87025965643
1604,259272.68124692334
1605,244666.39163882297
1606,179983.7851019232
1607,190261.11480991216
1608,212323.58149972695
1609,186302.68950437786
1610,150657.99291922955
1611,140112.1709195904
1612,164634.82634348876
1613,169834.5590951266
1614,127914.21522170374
1615,95539.84512872389
1616,77366.5993821319
1617,98267.33425530687
1618,122799.44697895054
1619,142811.63757949712
1620,162404.89317889768
1621,145402.98505560096
1622,142612.88809949308
1623,274199.741316513
1624,211533.35205435293
1625,116361.77824079686
1626,173385.27176082207
1627,194433.51094957304
1628,296969.11797998793
1629,190348.2086060341
1630,354709.16984653
1631,242173.67687565286
1632,265465.4214461015
1633,179770.29544555637
1634,188960.89374859104
1635,177595.49436649468
1636,152907.36441400653
1637,191190.19274201783
1638,178191.366546633
1639,203702.8387878895
1640,266338.6210681198
1641,188197.78801577498
1642,230866.5647313088
1643,217054.0045638068
1644,241750.75072719305
1645,193447.80364599312
1646,157212.4216672407
1647,163948.29657790015
1648,126866.42139148012
1649,134009.18768137853
1650,112611.11638883225
1651,124222.3610545314
1652,97319.11288816475
1653,103090.47036970496
1654,145154.73129359778
1655,140241.8385691333
1656,140648.55045721025
1657,147103.9350619954
1658,141357.93774752686
1659,119556.43122429067
1660,159901.47274055105
1661,403236.4726401184
1662,393147.23183244676
1663,351569.098255562
1664,578617.9665353433
1665,293462.9664495868
1666,339893.40861276735
1667,353644.51848565525
1668,316852.67856340855
1669,296006.8472474689
1670,324689.09385431034
1671,273056.9688907813
1672,393447.1825865751
1673,303539.08389459224
1674,259185.8967905415
1675,212944.53726915564
1676,209188.32833421204
1677,239940.04513669488
1678,432002.85195102624
1679,371006.6528951289
1680,320645.2830342415
1681,240291.05932523927
1682,322845.19254334585
1683,202093.973806608
1684,171682.3185821238
1685,168638.50473654625
1686,167880.97715202312
1687,167660.45991254822
1688,191932.3972098629
1689,190056.79037264638
1690,197282.6849632825
1691,184614.55916657872
1692,258231.91171213405
1693,168739.51167107365
1694,185896.8306490795
1695,164772.63660819188
1696,264879.0058451511
1697,172908.55494066418
1698,353320.1736119173
1699,304594.20760836557
1700,256364.60630712632
1701,277430.2195973929
1702,239337.1240914815
1703,237069.14673990713
1704,281694.6891829431
1705,237501.34455483948
1706,393289.19316359994
1707,217022.34660491024
1708,202258.71829929794
1709,265292.6378458432
1710,227520.61358624947
1711,266181.5258738129
1712,272018.69983745366
1713,265205.79342903703
1714,224765.5685405569
1715,208914.996370383
1716,184516.06400341404
1717,173306.07867411643
1718,139333.64519121186
1719,212752.7649738236
1720,246177.43932747666
1721,164239.8510769994
1722,128842.61945249734
1723,159105.26125179837
1724,206979.0161954857
1725,232989.38382867898
1726,181363.500154547
1727,158169.69543252938
1728,176402.74079552843
1729,166017.05313691212
1730,177792.30468552638
1731,125468.78638554865
1732,120005.16321709285
1733,112626.61862080371
1734,113886.04622310384
1735,123253.04264012664
1736,111040.93250608646
1737,308059.67465070967
1738,274127.4567532836
1739,246995.1445665979
1740,227863.24336348276
1741,194007.27016218155
1742,173899.96173247256
1743,183265.30667038707
1744,301700.7511128796
1745,214621.68705552202
1746,179232.99335229024
1747,212579.49131360347
1748,218402.9693397927
1749,146654.1484496506
1750,125550.68189172489
1751,250865.20412455776
1752,118082.34820444832
1753,150646.87073750194
1754,190031.7140282717
1755,173585.93484641242
1756,130593.36693612963
1757,116112.23380851644
1758,140800.12702002036
1759,160528.3142808024
1760,161653.43723087898
1761,146749.63312727827
1762,175172.04351133213
1763,191593.54672568527
1764,112762.2620839392
1765,172996.7477482006
1766,183060.87814811856
1767,227214.1611764084
1768,141689.96683017298
1769,179766.55311794218
1770,152818.44599564775
1771,128294.29682541138
1772,136959.14003587788
1773,122279.0484095811
